Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tomkiewicz, Aleshia | Visited Node Sequence : ->(Empty root node)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Scavuzzo, Rodolfo | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Fanelli, Cruz | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(L)->Ero, Pearly(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Dellinger, Arlyne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(L)->Damato, Monroe(R)->Delisle, Elsa(R)->Detamore, Delpha(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Strejan, Edward | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(L)->Sugai, Vashti(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Sheneman, Christoper | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(R)->Shuhi, Francisca(L)->Shadd, Maia(R)->Shiraki, Therese(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Colamarino, Melda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(L)->Cornelison, Marylin(L)->Consolazio, Maybelle(L)->Conatser, Deja(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Peay, Margot | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Drozdenko, Gerald | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(R)->Drawe, Elbert(R)->Dubberly, Madalyn(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Renno, Tomoko | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(L)->Rieger, Salley(L)->Reinecke, Joana(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Wassmann, Mendy | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(L)->Venus, Billy(R)->Viengxay, Crista(R)->Washmuth, Dominic(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hilcher, Daryl | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(R)->Hawkin, Rodrigo(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Feeback, Ty | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(R)->Favaron, Bambi(R)->Fend, Laila(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Vanacore, King | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(R)->Vanwyhe, Juan(L)->Ungar, Cathern(R)->Vanhooser, Reynalda(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Varnado, Isidra | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(R)->Vanwyhe, Juan(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Driesenga, Tonja | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(R)->Drawe, Elbert(R)->Dubberly, Madalyn(L)->Drozdenko, Gerald(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Featherston, Shaquana | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(R)->Favaron, Bambi(R)->Fend, Laila(L)->Feeback, Ty(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Feagins, Gilberto | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(R)->Favaron, Bambi(R)->Fend, Laila(L)->Feeback, Ty(L)->Featherston, Shaquana(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Faehnle, Rex | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(L)->Ero, Pearly(R)->Fanelli, Cruz(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Cunningham, Adolph | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(L)->Damato, Monroe(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Leader, Queen | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(L)->Lavista, Angelo(R)->Lintner, Timmy(L)->Lemm, Aleisha(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rufenacht, Rebbecca | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(R)->Rubano, Wendell(R)->Sakshaug, Julie(L)->Rush, Royal(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Goldrup, Ardella | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Miyashiro, Dallas | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(R)->Moeder, Ayesha(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Jenious, Vivan | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(L)->Julio, Dewitt(L)->Joulwan, Eva(L)->Jessie, Ashley(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Dzledzic, Han | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Guitierrez, Emilio | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(L)->Growcock, Augustine(R)->Gunst, Marget(L)->Guillereault, Bobbie(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Cos, Latia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(L)->Cornelison, Marylin(R)->Cowser, Sol(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Cureau, Lilli | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(L)->Damato, Monroe(L)->Cunningham, Adolph(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Siske, Maryanne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(R)->Signore, Santos(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Strimple, Eliz | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(L)->Sugai, Vashti(L)->Strejan, Edward(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gumaer, Laura | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(L)->Growcock, Augustine(R)->Gunst, Marget(L)->Guillereault, Bobbie(R)->Guitierrez, Emilio(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Respicio, Leanora | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(L)->Rieger, Salley(L)->Reinecke, Joana(R)->Renno, Tomoko(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Pomarico, Sherell | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(R)->Pince, Celestina(R)->Pogorelc, Emily(R)->Puskarich, Thad(L)->Polintan, Jaleesa(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Isita, Charlie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Nuckolls, Veronique | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(R)->Noonon, Janessa(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Villamarin, Antonio | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(L)->Venus, Billy(R)->Viengxay, Crista(R)->Washmuth, Dominic(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kincannon, Louvenia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hedegore, Roxanne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(R)->Hawkin, Rodrigo(R)->Hilcher, Daryl(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hoffstot, Eve | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Koza, Kenda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(L)->Klingaman, Dustin(R)->Kopczynski, Dong(R)->Kozikowski, Marshall(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mercik, Elden | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ferre, Kami | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(L)->Figuera, Mila(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Zeng, Selene | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(R)->Zelaya, German(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rardon, Deangelo | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(L)->Ratel, Rosendo(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ailey, Olen | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(L)->Alexy, Latosha(L)->Akey, Letha(L)->Abrahams, Socorro(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Smarsh, Lanie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(R)->Sperazza, Vernice(L)->Smethers, Louann(L)->Slotemaker, Melissia(R)->Smalarz, Lanie(R)->Smeby, Mari(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Breheny, Lynna | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(R)->Brau, Dannie(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Klitzing, Jody | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(L)->Klingaman, Dustin(R)->Kopczynski, Dong(L)->Klipfel, Kristine(R)->Knapp, Horace(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Glasford, Antonio | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->Goldrup, Ardella(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Scurci, Merilyn | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(L)->Semenza, Leigha(L)->Seeger, Walker(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kins, Elliott | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(R)->Kincannon, Louvenia(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Devereux, Leonie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(L)->Damato, Monroe(R)->Delisle, Elsa(R)->Detamore, Delpha(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Syrop, Eulah | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(R)->Szpak, Melita(L)->Swaisgood, Dacia(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tarry, Marsha | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(R)->Szpak, Melita(R)->Talentino, Erasmo(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Luger, Mignon | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rivet, Tu | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(R)->Rodamis, Shaunna(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Schantini, Adelle | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->Scavuzzo, Rodolfo(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Fonnesbeck, Douglass | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(L)->Fleckles, Malcom(R)->Fletchen, Leota(R)->Flotow, Tamekia(R)->Fonua, Martin(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mazierski, Evette | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Okoren, Geraldo | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(R)->Noonon, Janessa(R)->Nuckolls, Veronique(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Pelayo, Clarinda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(R)->Peay, Margot(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mccorrison, Reuben | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(R)->Mazierski, Evette(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Groody, Yen | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(L)->Growcock, Augustine(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Milne, Tanja | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(R)->Moeder, Ayesha(L)->Miyashiro, Dallas(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Holtgrewe, Jerlene | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Keehner, Almeta | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(L)->Ker, Lashawn(L)->Karas, Maira(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Brigham, Wilda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(R)->Brau, Dannie(R)->Breheny, Lynna(R)->(Empty right child)
